"manzanac","ed1","ed2","ed3","ed4","ed5","ed6","ed7","ed8","ed9","ed10","ed11","ed12","ed13","ed14","ed15"
"7600110000000017250304",0,0,0,1,0,2,0,0,0,0,0,0,2,0,0
"7600110000000019420116",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7600110000000002020102",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"7600110000000019010124",5,3,1,7,4,2,1,3,4,3,2,3,2,3,1
"7600110000000017210219",1,0,4,4,1,4,0,3,0,0,1,0,2,2,1
"7600110000000010020206",0,0,2,0,2,3,0,0,1,3,0,0,2,0,1
"7600110000000019400415",0,0,1,0,0,0,1,0,1,0,2,1,0,0,1
"7600110000000017360307",1,1,1,1,1,0,1,3,3,0,2,1,0,1,2
"7600110000000019010220",0,0,1,0,0,1,0,0,0,0,0,0,3,1,2
"7600110000000019400111",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"7600110000000017300101",0,0,1,0,4,0,2,1,1,2,2,2,0,1,2
"7600110000000002220207",2,3,2,4,4,0,3,3,3,3,5,2,3,4,2
"7600110000000002130404",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7600110000000010060101",4,0,3,0,1,1,7,2,2,2,2,2,1,5,3
"7600110000000019290118",0,1,1,1,2,1,2,2,4,1,4,0,5,5,3
"7600110000000017360415",0,1,1,1,0,0,2,2,0,0,0,1,0,0,0
"7600110000000002040137",0,0,1,0,1,0,1,1,2,1,2,1,0,0,0
"7600110000000002010310",0,3,2,3,3,2,2,2,2,3,2,1,4,2,2
"7600110000000002090213",0,0,0,0,2,0,0,2,0,0,0,1,0,0,1
"7600110000000019010216",0,0,0,3,1,2,1,1,0,1,0,2,0,0,0
"7600110000000002020101",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7600110000000017300215",2,0,3,1,3,1,2,2,4,2,1,0,0,0,1
"7600110000000002090410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120416",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"7600110000000017030116",0,0,0,0,3,0,2,2,2,1,1,3,0,2,0
"7600110000000019260120",1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
"7600110000000002040110",1,0,0,2,0,1,0,3,0,1,1,0,0,1,1
"7600110000000002080405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000015080127",1,1,1,2,2,1,0,2,3,1,1,2,0,2,3
"7600110000000010030207",2,0,0,2,3,1,3,4,3,4,3,2,5,2,5
"7600110000000002130107",1,0,1,1,2,1,1,0,1,1,0,1,0,0,1
"7600110000000017160957",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"7600110000000017150512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000019410106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017210106",1,0,1,1,2,0,1,2,0,0,1,1,0,1,1
"7600110000000019260205",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"7600110000000019420120",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7600110000000019260208",0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
"7600110000000017360420",1,0,1,1,3,1,0,1,0,0,0,2,2,3,1
"7600110000000019050114",0,0,1,1,1,0,0,1,0,1,1,1,1,1,0
"7600110000000002090205",0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"7600110000000002120503",0,1,0,0,0,4,1,2,0,0,0,0,0,1,0
"7600110000000019350102",0,1,0,1,0,1,0,1,0,0,1,0,1,1,3
"7600110000000017140130",1,3,1,3,2,2,1,1,1,6,3,3,4,1,3
"7600110000000002220319",0,0,1,0,1,0,0,2,2,0,2,0,0,1,1
"7600110000000002180111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017180112",1,1,1,3,3,1,0,0,2,1,0,0,0,1,0
"7600110000000002130109",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017360538",3,2,5,2,0,3,4,1,1,3,6,0,2,0,3
"7600110000000019200107",0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
"7600110000000002120111",0,0,1,1,2,3,1,1,1,1,1,1,1,0,0
"7600110000000010020108",1,0,0,2,0,1,1,1,2,0,0,2,0,2,1
"7600110000000002060107",1,1,1,0,0,2,1,1,0,1,1,2,0,1,0
"7600110000000017130102",1,1,1,0,0,0,0,1,1,0,2,1,2,0,2
"7600110000000002120502",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
"7600110000000019140112",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000002200209",0,0,0,0,2,0,2,0,0,1,1,1,0,1,1
"7600110000000015080328",1,2,2,0,0,1,1,0,0,1,1,1,0,2,0
"7600110000000002150110",1,1,0,1,1,3,1,1,0,0,0,2,2,2,0
"7600110000000017360309",1,0,2,0,0,0,0,1,0,0,1,1,1,0,0
"7600110000000017210305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002120402",0,0,0,2,1,0,0,1,2,0,0,0,1,0,2
"7600110000000019400118",0,1,0,0,1,0,0,0,3,0,1,0,0,0,0
"7600110000000017150210",1,0,1,3,1,0,0,0,0,2,0,0,0,1,0
"7600110000000002220320",0,1,3,1,2,1,2,0,0,1,1,1,1,2,1
"7600110000000019350206",1,0,1,0,0,0,1,1,0,0,0,1,0,0,2
"7600110000000002110408",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
"7600110000000017140105",0,0,0,0,0,1,1,1,0,1,1,0,2,1,1
"7600110000000002060120",1,1,0,1,2,0,0,0,0,1,0,0,0,1,0
"7600110000000017160927",0,0,1,0,0,0,2,1,1,0,1,1,1,2,1
"7600110000000017030124",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"7600110000000017250108",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"7600110000000015080226",0,0,3,1,0,1,0,0,1,0,0,2,1,0,0
"7600110000000002200218",0,2,0,1,1,1,0,1,1,0,1,2,0,1,0
"7600110000000002090416",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000002030145",2,0,0,0,0,1,1,0,0,1,1,2,2,1,2
"7600110000000002060227",3,3,0,4,3,2,3,2,2,5,4,1,2,2,3
"7600110000000017250308",1,1,0,0,1,0,3,0,1,0,3,0,0,0,0
"7600110000000019230215",1,0,1,0,1,0,1,1,1,0,3,0,0,0,1
"7600110000000002170114",1,0,2,2,0,1,0,0,0,0,1,1,2,0,1
"7600110000000019310207",1,0,0,0,0,1,2,0,0,0,0,1,0,0,0
"7600110000000002210208",1,0,0,1,0,0,0,1,0,2,1,1,0,1,1
"7600110000000002060210",1,0,1,0,0,0,1,0,0,1,2,0,0,0,1
"7600110000000002060226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019320211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002040115",0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
"7600110000000017250214",1,2,0,0,0,1,0,0,1,0,0,0,0,0,1
"7600110000000017060102",1,2,0,3,1,0,2,4,2,3,1,3,1,2,1
"7600110000000019390103",0,0,1,0,2,0,1,0,1,0,0,1,0,4,0
"7600110000000019370218",0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
"7600110000000002080301",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7600110000000002060216",0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"7600110000000002210106",2,1,0,1,2,0,0,0,1,0,2,0,0,1,2
"7600110000000019350214",1,1,4,0,1,1,0,2,1,0,1,0,0,0,1
"7600110000000002030109",0,2,1,1,2,0,1,3,1,2,2,1,1,0,1
"7600110000000015080243",1,1,3,2,2,0,0,4,2,1,0,0,2,0,1
"7600110000000017210201",1,0,0,0,0,0,0,1,0,1,0,2,0,0,0
"7600110000000002060110",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7600110000000002120205",0,1,0,2,1,0,0,1,1,1,1,2,0,0,0
"7600110000000017080304",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000010020103",1,0,0,0,0,0,0,0,0,0,1,0,4,0,1
"7600110000000017210306",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7600110000000002130206",0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
"7600110000000010030212",1,1,2,2,1,1,4,2,3,1,3,3,2,3,4
"7600110000000019360113",0,0,0,0,0,2,1,0,0,0,2,1,0,5,1
"7600110000000002010214",2,1,0,1,2,1,1,0,4,1,0,1,0,2,1
"7600110000000019370208",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7600110000000019350115",0,0,1,0,1,0,1,0,0,0,2,1,0,0,1
"7600110000000019230220",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"7600110000000019400405",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7600110000000017360310",3,1,3,3,5,2,0,2,1,0,0,1,1,1,3
"7600110000000017310210",3,0,1,0,1,2,2,5,3,4,2,1,2,4,3
"7600110000000002110111",3,2,4,2,3,2,2,8,2,4,7,2,1,5,1
"7600110000000010020101",0,0,0,0,0,1,0,0,0,0,1,0,0,2,0
"7600110000000002130204",0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
"7600110000000017360274",2,2,2,1,2,2,1,2,2,1,1,0,1,0,1
"7600110000000019410108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019420110",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"7600110000000002010107",2,1,1,2,0,1,2,0,1,1,1,0,0,1,0
"7600110000000002210203",0,2,0,0,0,1,1,0,0,0,1,0,1,1,1
"7600110000000019330216",0,0,0,0,1,0,0,0,0,1,2,0,0,1,0
"7600110000000019330111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002040134",2,2,0,0,0,1,1,4,4,1,0,0,1,1,3
"7600110000000019250203",4,1,2,2,1,2,0,2,0,3,2,2,1,2,2
"7600110000000017160504",0,0,0,1,0,2,0,0,0,0,1,0,0,0,1
"7600110000000010010213",0,1,0,0,1,3,0,0,1,2,5,2,1,3,1
"7600110000000002080314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017090216",1,1,1,0,1,0,0,0,0,0,2,0,2,0,0
"7600110000000017360422",1,3,2,1,4,1,0,2,1,2,2,1,2,2,1
"7600110000000010020211",0,0,1,0,0,1,0,1,0,0,0,1,1,0,2
"7600110000000019370206",0,1,0,1,0,1,1,0,0,0,2,0,2,1,0
"7600110000000019200102",0,0,0,0,0,0,1,0,1,0,0,1,2,0,0
"7600110000000002120109",0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
"7600110000000019010201",0,0,0,0,1,0,2,1,0,0,1,0,1,2,1
"7600110000000017150115",1,1,0,1,0,1,1,2,1,0,0,2,0,1,1
"7600110000000019010309",0,0,0,1,2,0,1,0,0,0,0,1,0,1,0
"7600110000000017220116",1,1,2,2,2,1,3,2,1,1,2,1,5,3,2
"7600110000000017090214",0,0,0,0,0,0,0,1,1,0,0,1,2,0,3
"7600110000000002110413",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"7600110000000017030152",1,0,0,0,0,1,1,0,0,1,0,0,0,1,1
"7600110000000017240105",1,2,1,3,2,2,0,1,3,0,0,2,2,2,4
"7600110000000017150310",0,1,1,1,0,0,0,0,0,0,1,2,0,0,0
"7600110000000017360426",0,1,1,0,0,0,2,1,3,0,1,1,1,0,1
"7600110000000017360427",0,1,0,1,0,1,0,1,1,2,1,0,3,1,1
"7600110000000017160920",0,3,1,4,0,2,1,1,3,2,0,2,1,3,2
"7600110000000019220206",1,2,0,3,2,4,0,1,3,4,4,2,2,1,5
"7600110000000019330207",0,0,0,0,0,1,0,1,0,0,0,2,1,1,0
"7600110000000002130213",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7600110000000020130236",0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"7600110000000002220415",1,1,0,1,1,2,0,1,2,2,0,1,1,2,1
"7600110000000002210204",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"7600110000000017050402",3,3,2,3,0,5,0,1,2,2,1,2,1,2,1
"7600110000000019410112",0,1,0,0,1,1,0,0,2,0,0,0,0,1,0
"7600110000000019290206",0,1,0,1,0,1,1,1,1,2,0,2,1,2,0
"7600110000000019290117",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"7600110000000019330210",0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
"7600110000000019330209",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"7600110000000019330203",0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
"7600110000000019320103",2,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"7600110000000019350109",1,1,1,0,0,1,2,0,1,1,1,1,1,2,1
"7600110000000019370205",0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"7600110000000019330119",1,1,0,0,0,1,2,2,0,0,0,2,1,0,1
"7600110000000019400119",0,0,0,1,2,0,0,1,0,1,0,0,0,1,1
"7600110000000002200115",0,2,2,2,0,0,0,1,0,0,0,0,4,1,2
"7600110000000017150117",1,1,0,2,0,0,0,1,1,0,0,0,0,1,0
"7600110000000019330219",0,0,0,1,2,1,2,2,0,0,0,1,0,1,0
"7600110000000015080236",1,1,0,0,1,2,0,1,3,0,4,2,0,1,1
"7600110000000010020116",0,0,2,2,2,1,0,0,1,1,5,0,1,0,1
"7600110000000019350201",1,2,1,2,1,2,1,2,3,3,2,1,2,1,2
"7600110000000019350106",0,1,1,1,1,0,2,0,3,1,1,0,2,0,1
"7600110000000002200212",0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
"7600110000000017080223",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7600110000000019370112",1,1,0,2,1,1,0,0,1,1,0,1,0,1,1
"7600110000000017160807",0,1,2,0,1,0,0,1,3,0,1,1,0,1,0
"7600110000000017340101",0,3,0,1,0,1,0,0,1,1,1,0,2,1,2
"7600110000000017250113",0,0,0,1,0,0,0,3,0,0,3,1,0,1,1
"7600110000000010030116",0,0,0,0,0,0,1,1,1,1,0,2,1,0,1
"7600110000000017210212",0,1,0,1,0,1,0,0,1,1,1,0,0,0,1
"7600110000000017150221",0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
"7600110000000019360210",0,1,0,1,1,1,1,0,1,0,1,1,2,0,1
"7600110000000010030121",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"7600110000000017140107",1,2,1,1,1,0,0,1,2,0,2,4,1,0,0
"7600110000000002210209",0,0,0,0,0,0,2,0,0,1,0,1,1,1,0
"7600110000000002070103",0,1,0,0,0,1,1,0,0,1,0,1,2,0,0
"7600110000000017210214",0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
"7600110000000002200206",0,0,1,0,1,0,1,0,1,2,0,0,2,0,0
"7600110000000019010217",1,1,0,3,0,1,0,0,0,3,0,1,0,0,3
"7600110000000017160702",0,0,1,0,1,1,0,0,0,1,1,0,2,1,0
"7600110000000010020202",0,1,0,0,0,2,0,0,1,0,2,2,0,0,0
"7600110000000017130112",0,0,0,2,0,1,0,1,2,0,4,4,2,0,3
"7600110000000017250409",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"7600110000000004090111",1,1,0,2,5,3,1,0,0,1,2,0,2,0,0
"7600110000000017360430",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000017160940",3,0,1,1,0,0,1,1,0,0,0,1,0,2,2
"7600110000000017360102",1,1,2,3,9,4,4,3,1,2,4,5,2,6,2
"7600110000000017360408",1,2,1,0,1,1,0,0,1,0,0,1,1,4,1
"7600110000000019400211",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7600110000000017170102",1,0,1,0,1,0,0,0,1,2,0,0,0,0,0
"7600110000000019010102",5,1,4,3,3,4,2,3,1,1,1,0,3,2,1
"7600110000000019250109",0,0,1,2,1,0,0,1,0,1,1,0,0,1,0
"7600110000000017360544",2,2,1,4,3,3,3,2,2,1,4,4,0,2,4
"7600110000000002200222",0,0,0,0,1,0,0,0,0,2,0,0,1,1,0
"7600110000000019260114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019330201",0,0,0,1,1,0,0,1,0,0,2,0,1,1,0
"7600110000000019020106",2,1,1,1,2,1,1,0,0,1,0,1,0,1,3
"7600110000000019320108",0,0,1,0,0,1,0,0,1,0,0,0,0,0,3
"7600110000000010020106",0,0,1,0,0,0,0,2,0,1,0,1,0,0,1
"7600110000000019290112",2,0,0,0,1,0,0,0,1,1,3,1,2,1,2
"7600110000000002200205",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7600110000000002210104",0,1,0,0,0,0,0,0,1,0,0,2,0,0,2
"7600110000000002210107",0,0,2,2,0,0,1,0,1,0,0,1,0,0,0
"7600110000000017350102",1,2,5,1,4,1,1,3,1,3,4,4,7,6,2
"7600110000000002130106",0,0,0,0,0,1,0,0,0,1,2,0,1,1,1
"7600110000000002170105",0,0,1,0,2,2,0,2,1,2,0,2,1,1,1
"7600110000000015080320",0,1,2,0,3,0,2,1,1,2,0,1,0,0,0
"7600110000000010020201",1,0,1,0,1,1,3,0,4,2,1,2,3,4,0
"7600110000000004200209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"7600110000000002120209",0,1,0,0,0,0,0,1,1,2,0,1,0,0,0
"7600110000000019110105",1,2,0,0,0,0,2,0,0,1,0,2,1,1,1
"7600110000000019360206",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"7600110000000017130130",3,3,1,0,3,5,2,3,1,0,6,4,1,1,4
"7600110000000003050111",0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
"7600110000000017090112",0,0,1,0,0,1,0,1,1,0,0,1,1,0,0
"7600110000000002060214",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"7600110000000019290114",0,2,0,0,0,0,0,0,1,0,0,2,1,2,0
"7600110000000019150204",1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"7600110000000010010202",3,1,0,0,1,1,1,1,0,1,2,1,1,0,1
"7600110000000017130108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019420102",0,1,1,0,0,1,0,0,0,0,0,0,0,2,0
"7600110000000019320110",0,0,1,0,0,0,0,0,0,2,1,0,2,0,1
"7600110000000019400301",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"7600110000000017030201",3,1,0,2,1,1,0,1,3,0,3,0,2,1,5
"7600110000000019370115",0,0,2,1,0,1,0,1,0,2,2,0,0,0,0
"7600110000000017090106",1,0,1,1,0,2,1,0,0,1,0,0,2,5,3
"7600110000000017160854",0,0,1,1,1,1,1,0,0,5,0,0,2,1,0
"7600110000000019380111",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019400408",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000019410113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017340114",3,0,5,0,0,1,4,2,4,3,6,2,5,5,3
"7600110000000019360104",0,0,0,2,0,1,1,2,0,0,1,1,2,0,2
"7600110000000002070116",0,0,1,0,2,2,1,0,0,1,2,0,2,0,0
"7600110000000010010111",2,0,2,2,3,1,0,1,1,2,2,0,1,1,1
"7600110000000019330211",2,0,0,0,2,0,0,1,1,0,0,1,0,1,1
"7600110000000002060114",0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
"7600110000000002220312",0,0,1,0,0,3,0,0,1,1,0,1,1,0,0
"7600110000000017160518",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"7600110000000002080318",0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
"7600110000000019370106",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7600110000000002010219",3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"7600110000000019290208",0,0,0,0,0,1,0,0,0,2,0,1,0,1,2
"7600110000000019400204",1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
"7600110000000017040203",1,1,0,0,2,0,0,0,1,0,2,0,2,1,2
"7600110000000002110201",1,1,0,0,2,0,0,0,0,0,1,2,2,2,0
"7600110000000002220201",0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
"7600110000000002110420",1,0,1,1,3,1,1,3,1,0,0,2,3,1,0
"7600110000000017150409",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"7600110000000002010208",2,1,3,1,4,0,3,3,1,1,0,1,1,3,2
"7600110000000002120518",0,1,0,1,0,1,0,0,0,0,1,0,0,2,2
"7600110000000017360268",0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
"7600110000000003050113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002200215",4,1,1,3,1,0,1,0,1,3,0,1,1,1,3
"7600110000000019320114",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"7600110000000002120108",0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"7600110000000017360111",0,1,0,1,0,1,0,0,0,1,0,1,0,2,0
"7600110000000017090102",0,1,0,3,3,0,4,4,5,1,6,3,2,2,1
"7600110000000017060106",0,1,0,0,0,1,1,2,5,0,1,5,0,0,0
"7600110000000002030140",3,5,0,2,2,2,4,1,3,1,8,1,2,1,5
"7600110000000019250204",0,0,0,0,0,1,1,1,0,1,1,0,0,2,0
"7600110000000002150105",2,0,1,0,0,0,0,1,2,0,1,0,0,1,1
"7600110000000019400113",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"7600110000000010060112",2,0,1,1,2,1,1,2,1,2,4,2,0,1,4
"7600110000000002220215",0,0,1,0,2,0,3,2,1,0,3,0,1,1,0
"7600110000000019310107",1,0,1,0,1,2,1,0,0,0,1,2,1,1,1
"7600110000000002170106",0,0,1,0,0,1,0,1,1,1,0,1,0,0,0
"7600110000000019250102",2,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"7600110000000019330104",0,0,2,2,0,0,1,2,1,0,0,0,1,0,1
"7600110000000017360411",1,0,1,0,0,0,1,0,1,0,4,1,0,1,0
"7600110000000017150108",1,1,0,0,0,0,1,1,0,1,1,0,1,0,1
"7600110000000017330131",1,0,0,3,3,1,3,2,5,2,3,2,0,2,4
"7600110000000010030104",0,1,1,0,1,1,0,4,1,0,1,3,0,2,3
"7600110000000019250205",3,2,5,3,2,3,2,3,0,2,1,1,4,3,1
"7600110000000019090111",0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"7600110000000017340102",0,1,0,2,1,0,1,0,0,1,2,1,1,0,2
"7600110000000017160508",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7600110000000019390101",1,2,4,2,1,2,0,1,1,2,5,4,4,1,3
"7600110000000019330116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002010108",2,1,1,1,0,0,1,0,0,1,0,1,2,0,3
"7600110000000002060225",0,0,2,1,1,2,1,1,0,0,1,0,1,2,0
"7600110000000019400305",1,0,0,0,0,0,0,1,0,1,0,0,2,0,1
"7600110000000017160838",0,0,1,0,0,0,0,1,2,1,1,0,1,4,0
"7600110000000002070113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017130119",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000002090402",0,0,0,0,2,0,1,0,0,0,0,0,1,1,0
"7600110000000017040210",0,0,2,0,1,0,1,1,2,0,1,2,2,3,2
"7600110000000017090206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000017090208",1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
"7600110000000003050108",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000019400102",3,1,0,3,1,2,1,2,2,1,3,1,3,1,1
"7600110000000019400206",0,0,0,0,0,2,0,2,0,1,0,1,0,0,0
"7600110000000019400107",0,2,2,4,0,2,0,2,0,4,2,2,0,2,4
"7600110000000002120113",1,1,1,0,3,0,1,1,0,2,0,1,2,1,1
"7600110000000019400203",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"7600110000000019390108",2,0,1,1,1,0,0,2,1,2,0,3,2,0,1
"7600110000000002090408",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"7600110000000002080213",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7600110000000019390106",3,0,0,1,1,0,1,2,0,0,0,1,1,1,0
"7600110000000019370216",0,1,0,0,0,0,2,0,0,0,2,1,0,2,4
"7600110000000019360106",3,1,4,2,0,2,1,0,1,0,2,0,0,0,2
"7600110000000019360111",0,0,1,0,0,1,0,1,1,1,2,2,2,2,1
"7600110000000019250111",0,0,0,0,0,1,0,1,0,0,0,0,2,1,1
"7600110000000019250117",0,5,1,1,1,2,0,2,1,1,4,4,3,1,2
"7600110000000019250107",2,0,0,0,1,0,0,1,0,0,0,0,0,1,1
"7600110000000019190116",0,1,0,0,0,1,0,0,1,0,1,1,0,0,3
"7600110000000019230210",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"7600110000000019430101",2,2,3,1,2,1,5,1,3,1,3,3,2,3,5
"7600110000000019420108",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"7600110000000019140113",2,6,1,1,1,0,1,2,5,2,1,2,3,3,2
"7600110000000019110104",2,0,0,0,0,0,0,1,0,2,0,2,1,1,0
"7600110000000019380104",0,0,0,0,0,2,0,1,1,2,1,1,0,2,1
"7600110000000017080215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7600110000000017080208",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"7600110000000002010313",1,2,0,1,2,1,0,0,1,2,3,4,1,1,1
"7600110000000017130118",4,1,0,2,1,3,1,5,4,2,5,4,2,3,3
"7600110000000017090320",0,1,0,0,0,2,0,2,2,0,1,0,4,1,5
"7600110000000017090213",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"7600110000000017090107",1,0,2,1,1,0,1,0,0,0,3,1,0,2,3
"7600110000000017030148",1,2,1,1,2,3,2,1,2,2,1,2,6,3,3
"7600110000000019230213",0,1,1,0,1,0,0,0,2,2,1,1,0,1,1
"7600110000000002210116",0,0,0,0,2,0,0,0,1,0,0,0,1,3,2
"7600110000000002200219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7600110000000010020210",0,1,1,0,1,0,0,0,3,1,1,4,1,0,0
"7600110000000002060307",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"7600110000000019270105",1,2,0,1,0,0,0,1,0,0,0,2,0,0,1
"7600110000000017360312",0,0,1,1,0,0,2,0,3,0,0,2,2,1,2
"7600110000000017230103",1,1,1,3,1,1,1,0,0,1,4,2,1,2,1
"7600110000000002060208",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"7600110000000002110103",1,2,0,2,3,0,0,1,2,1,1,0,0,1,1
"7600110000000002050108",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"7600110000000002040109",3,0,2,0,1,1,1,1,0,0,0,1,1,1,0
"7600110000000002130405",1,1,1,0,0,1,1,0,2,0,1,0,2,1,1
"7600110000000010030218",2,1,1,0,0,1,0,0,1,1,2,2,1,5,3
"7600110000000002120517",0,1,0,1,2,0,0,0,0,0,1,0,0,1,0
"7600110000000017300114",2,1,1,1,2,3,2,3,3,0,1,2,1,1,2
"7600110000000002120201",0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
"7600110000000002220414",0,0,0,0,1,1,0,0,0,2,1,1,0,2,0
"7600110000000002220412",0,0,0,0,0,1,0,0,2,2,1,0,2,2,0
"7600110000000017080205",0,0,0,0,2,1,0,0,0,1,1,0,1,0,1
"7600110000000002200112",3,2,5,2,4,2,3,5,3,4,3,1,2,1,4
