manzana_censal,pred2032,pred2031,pred2030,pred2029,pred2028,pred2027,pred2026,pred2025,pred2024,pred2023,pred2022,pred2021,pred2020,pred2019,pred2018,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7600110000000019190112,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2,0,0,0,0,0,2,0,0,0,2,0,0,1,2
7600110000000002090202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7600110000000017150502,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,2,2,0,1,0,0,1,0,2,0,1
7600110000000017250104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7600110000000002090111,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,3,0,1,1,0,1,1,0,0,1
7600110000000017340211,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,1,3,2,1,6,3,4
7600110000000003050118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0
7600110000000010020107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0
7600110000000002010311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7600110000000019220221,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
7600110000000015080314,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0,0,2,0,2,0,0,2,2,2
7600110000000017150411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,0,3,0,0,2,0,1,1,4,0
7600110000000002090106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002110108,5,5,5,5,5,5,5,6,5,5,5,6,8,8,9,12,9,8,11,10,5,5,8,12,7,8,3,5,7,6
7600110000000019300107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,4,1,0,1,0,1,1,3,0,0,1,0,2
7600110000000002030139,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,8,5,5,7,8,9,4,6,7,10,14,4,9,7
7600110000000002040210,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,3,1,0,1,3,3,2,2,4,1,0,2,0,5
7600110000000002040132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,3,0,3,1,2,0,1,1,1
7600110000000017300107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,0,0,2,0,2,4,2,0,0
7600110000000017030157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
7600110000000017180114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,0,2,0,2,1,3,3,0,2,2,2,3
7600110000000017250107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7600110000000017300104,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,0,4,2,1,1,2,2,1,1,2,2,1,1,2,1
7600110000000017360501,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,0,1,0,5,1,1,1,1,0,1,2
7600110000000019320109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,0,1,1,1,0,1,2,1
7600110000000017190110,1,1,1,2,2,2,2,2,2,2,3,3,3,3,2,2,5,3,3,6,1,1,2,1,1,4,2,1,4,3
7600110000000002050115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
7600110000000019260111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017360107,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
7600110000000017360504,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,0,2,1,3,2,3,1,4,2,2,2,4
7600110000000017360505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,3,3,4,2,1,2,2,6
7600110000000002010315,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0
7600110000000019350107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,2,2,0,1
7600110000000017360539,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,0,2,0,1,2,1,1,4,2,3,3,1,2
7600110000000010020110,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,0,2,1,0,0,0,1,3,0,1,0,0,1
7600110000000010010108,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,4,0,1,3,2,1,3,2,1,2,0,2
7600110000000015080208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,5,0,0,0,0,1,1,0,2,0,0
7600110000000019290113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,1,1,1,1,1,2,1
7600110000000017250415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002060205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002110305,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,6,0,2,0,3,1,4,1,2,1,0,3
7600110000000002020110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7600110000000002060204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600110000000017210131,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,5,4,1,5,3,2,4,4,1,1,3,2,2,2
7600110000000019330110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0
7600110000000017310201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
7600110000000002060306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,0,1,1,0,1,0,1,2,1,0
7600110000000002090405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7600110000000017320111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,2,2,3,1,4,2,2,0,2,0,1,2
7600110000000019260113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017360246,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,2,0,2,0,2,0,0,1,1,0,1,0,3
7600110000000017150113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0
7600110000000017110101,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,0,2,0,1,1,0,1,1,2,2,2,0,2,4
7600110000000017360234,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0,0,0,1,2,0,1,0,1,0,1
7600110000000002130410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7600110000000019400302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
7600110000000017090228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,0,1,3,0,0,3,0,3,0,1
7600110000000010030110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,0,1,2,0,0,0,2,0,1,3
7600110000000002060206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017360525,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,6,5,9,7,5,5,4,2,9,6,9,8,3,8
7600110000000017090205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0
7600110000000019400105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7600110000000017360264,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,2,1
7600110000000017330144,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,0,1,1,1,1,2,3,3,5,7,2,7,6,3,8
7600110000000019370105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7600110000000017060111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2,2
7600110000000017300111,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,2,1,4,1,3,2,2,0,1,5,4,5,3,4
7600110000000015080142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,3,2,1,0,3,0,0,3,0
7600110000000002080209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
7600110000000019360209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
7600110000000017150405,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,3,0,0,1,0,3,1,0,0,3,2,0,4,1
7600110000000015080329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2
7600110000000017360271,2,2,2,2,3,2,3,3,3,3,3,3,4,4,4,5,9,4,4,4,7,2,5,2,4,6,3,0,5,5
7600110000000017360402,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,2,1,0,0,1,3,2
7600110000000019230105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
7600110000000002040111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7600110000000002080215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000017150506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
7600110000000017090151,1,1,2,1,2,2,2,2,2,2,2,2,2,3,3,1,4,2,3,2,1,5,5,3,7,0,1,2,2,3
7600110000000002060116,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,3,0,1,0
7600110000000019210103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000017310209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,4,3,1,1,1,3,1,1
7600110000000019310111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,4,0,1,1,2,0,1,1
7600110000000019290213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2,1,2,1,1,0,1,2
7600110000000019390114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,1,0,0,1,0,0,1,0,4,1
7600110000000019250208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7600110000000002130211,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,1,1
7600110000000019260109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
7600110000000019310206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7600110000000017360125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019400214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,2,1,0,1,0,0,0,2,2,0,0
7600110000000017040405,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,0
7600110000000017360253,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,0,3,5,3,2,3,4,4,3,4,3,4,6,3,2
7600110000000017150306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,0,0,0,0,1,2,0,4,0,0,0
7600110000000010030113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,0,2,1,0,2,2,1,2,2,2,2
7600110000000019180116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017190120,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0
7600110000000017210310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7600110000000020130214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,1,1,1,3,0,2,1,0,1,4,1
7600110000000017250401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7600110000000010010204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7600110000000002130210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019350104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,2,1,5,5,0,1,1,1,0,1,3
7600110000000019360117,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0
7600110000000017330138,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,3,2,1,2,3,5,2,2,1,2,1,1,4,3
7600110000000002070112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000002010232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1
7600110000000002060109,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,3,0,0,1,0,0,0,0,2,0,0,1,1,1
7600110000000017360272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,0,2,2,0,1,1,0
7600110000000017210116,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,3,0,0,1,0,0,1,2,1,1,3
7600110000000017300207,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,3,0
7600110000000017250301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0
7600110000000002110107,3,4,4,4,4,4,4,5,4,5,5,5,5,5,5,6,5,11,7,2,8,6,10,5,8,5,8,7,4,4
7600110000000017360557,6,6,7,6,7,6,7,7,8,7,8,8,8,9,9,7,17,14,12,15,8,15,9,14,15,7,4,8,8,10
7600110000000019360205,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0
7600110000000002110307,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,1
7600110000000019250308,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,2,0,3,3,2,5,7,3,2,2,2,1,1
7600110000000019330205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7600110000000002090310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1
7600110000000002100102,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,2,6,3,4,6,3,5,8,2,6,4,2,5,3
7600110000000019350105,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,0,2,1,1,2,3,2,0,0,2,2
7600110000000019270102,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,3,1,2,0,0,3,0,1
7600110000000019400307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
7600110000000003050115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7600110000000003050102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000017360245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7600110000000017320114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7600110000000017360236,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,0,1,1,0,2,0,0,1,0,0
7600110000000017330151,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,5,2,4,0,3,0,2,1,1,2,1,2
7600110000000017360416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,3,1,1,2,2,1,0,1
7600110000000019310201,6,5,6,6,6,7,7,6,7,6,7,9,9,10,11,12,11,19,11,14,11,12,16,15,6,10,6,7,5,4
7600110000000017160950,5,4,5,5,5,5,5,5,5,5,5,5,6,7,6,6,10,8,8,9,11,9,6,5,10,11,5,4,6,3
7600110000000002030143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002050107,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,2,1,0,0,0,1,1,1,0,0,0,0,2,1,1
7600110000000017360270,1,2,2,2,1,1,2,2,2,2,2,2,2,3,3,5,5,1,7,3,0,5,5,4,4,2,1,3,3,2
7600110000000017170103,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,0,3,4,1,2,2,2,3,3,3,3,2,2,2
7600110000000017360265,3,3,3,3,3,3,3,4,4,4,4,5,6,5,6,10,8,5,6,5,5,4,7,7,3,6,6,5,5,1
7600110000000019230203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7600110000000017160734,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,9,8,0,7,4,5,9,7,5,4,5,5,6,4,7
7600110000000002030141,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,0,1,2,0,4,4,1,0,2,1,4,2,3
7600110000000017360124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,1,1,1
7600110000000017250302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000019100101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,3,1,1,0,1,1,1,2
7600110000000017310107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7600110000000015080130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,0,1,0,2,0,3,2,1,1,0
7600110000000002090406,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,0,1,0,2,0,0,1,1,0,1,1
7600110000000017360537,1,1,1,1,1,2,1,1,2,2,2,2,3,2,2,5,1,2,7,6,1,2,2,1,1,4,2,2,3,0
7600110000000017030156,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,2,1,0,1,0,0,3,0,0,0,0,0,0,0,1
7600110000000002040103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
7600110000000002110308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1
7600110000000017070106,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,10,4,9,7,6,8,11,8,11,5,7,9,6
7600110000000017360401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,0,1,4,1,1,0,0,1,1,3,2
7600110000000019010213,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,2,1,0,2,1,4,1
7600110000000002020109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,0,0,0,1,0,0,2,1,3,1
7600110000000017210104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,0,0,0,2
7600110000000017250105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
7600110000000002010203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,3,1,2,1,1,0,2,1,1,0,0,1,1
7600110000000017190106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,3,0,3,0,0,0,0,1,2,3,2
7600110000000017150110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,3,2,2,0,2,3,1
7600110000000015080212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,2
7600110000000017150407,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,2,0,0,1,1,0,2,1,0,0,1,0
7600110000000017160964,1,1,1,1,1,2,2,2,2,2,2,2,3,2,3,5,3,3,4,3,4,8,5,3,3,4,2,0,2,1
7600110000000017160808,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,0,1,0,1,1,0,1,1,0,1,2,0,1
7600110000000019370213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0
7600110000000019320205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,1,0,1,1,0
7600110000000017210208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0
7600110000000017360513,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,4,4,3,5,6,2,4,4,1,3,4,0,3
7600110000000017360321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
7600110000000017250205,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
7600110000000002060119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,2,1,0,2
7600110000000002190109,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,4,1,5,4,3,2,3,7,7,3,7,4,5,1
7600110000000002150116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,1,1,1,0,0,0,0,1,1,1
7600110000000017210210,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
7600110000000002200217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,2,0,0,0,0,1,0,2,1
7600110000000002200202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1,0,1,1,1,0,2,2,0
7600110000000002130117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7600110000000002220217,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,2,1,0,2,0,2,0,0,0,0,1,1,1,1,1
7600110000000019020130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7600110000000002110402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,0,2,0,0,3,1,1,2,2,2,1
7600110000000002210207,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0
7600110000000019400215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000010060110,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,2,0,1,3,1,3,3,0,2,1,2,1,2,1
7600110000000002210109,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,2,1,0
7600110000000017160921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7600110000000017250219,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
7600110000000002080106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600110000000002120308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7600110000000019320216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600110000000002110408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
7600110000000017250112,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,0
7600110000000002120209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0
7600110000000017160704,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,2,1,1,0,2,0,1,0,0,1,1
7600110000000019050108,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
7600110000000015080232,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,2,1,0,1,1,0,0,2,2,0,1
7600110000000002110212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7600110000000019310204,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,2,7,9,7,4,6,10,6,7,3,6,2,1,5,6
7600110000000010020205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,3,0,2,3,2,1
7600110000000002120301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,0,1,4,2,1,0,3,2,2
7600110000000019020115,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,5,3,3,2,2,5,9,11,4,5,6,3
7600110000000017220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
